702,1976.05,1966.41,11.9793,3,1.89585,2.26999474e+04,6.20257299e-10,-9.45446597e-10,2.50463753e+01,-3.02219083e+01,3.52044609e-09,1.73520300e+01,-7.01870514e+01,-6.69893082e+01,2.65869678e+01,-7.45916022e+01,1.85190490e+01,-2.69812127e+01,1.46990774e+01,1.15066142e+03
375,2011.84,993.282,12.1054,3,1.89969,2.00981926e+04,3.55941303e-10,-1.35290965e-09,1.43485573e+01,-3.21908363e+01,4.12023004e-09,-1.76895424e+01,1.15141427e+01,-6.02476626e+01,1.91790385e+00,-4.12547512e+00,-3.42264682e+01,6.67632848e+01,-3.91220963e+01,1.07274893e+03
72,1343.09,198.78,12.1534,3,1.89729,1.92289607e+04,2.45645784e-09,-3.62421479e-09,-4.78397572e+01,2.31951661e+01,1.55833891e-08,9.28896785e+00,2.06483078e+01,-1.84866430e+01,3.63819864e+01,-1.15496196e+01,-5.90483993e+01,1.41891580e+01,2.92849515e+00,1.01820780e+03
70,1637.37,191.291,12.159,3,1.8893,1.92044740e+04,6.26755222e-09,-6.19021121e-09,7.33248061e+01,-6.22793266e+01,2.98939711e-08,4.25358810e+00,-2.29332240e+01,-7.13831496e+01,2.01763732e+01,-4.07910618e+01,2.76855007e+01,1.54894336e+01,1.21580558e+00,1.02672758e+03
629,246.975,1733.39,12.165,3,1.8932,1.90892158e+04,2.37833189e-09,-1.02867449e-09,1.02440165e+01,5.49010097e+01,8.01599647e-09,1.37113811e+01,2.40867832e+01,-1.71738163e+01,6.82160286e+01,5.20478647e+00,-3.36549012e+01,4.04444776e+01,-2.18984126e+01,1.00785193e+03
573,1685.14,1590.32,12.1661,3,1.89114,1.91197369e+04,6.13404739e-09,-4.79331050e-10,-1.22186441e+01,-2.15433850e+01,2.18962243e-08,-4.30026217e+01,-4.01850284e+01,-9.35192792e+00,-6.03874760e+01,-4.34002302e+01,1.64026582e+01,4.83239935e+01,1.82405606e+01,9.35599483e+02
943,1852.44,2679.29,12.2102,3,1.89143,1.82905946e+04,1.69426771e-08,-5.49810881e-09,8.99984549e+00,-5.29796648e+00,9.72935402e-08,-3.16482324e+01,-2.10342472e+01,-1.86064748e+01,-4.73705110e+01,1.08536111e+01,2.56874041e+01,7.49137995e+00,4.43461485e+01,9.19595042e+02
221,1613.11,612.974,12.2419,3,1.89679,1.78177849e+04,9.12312662e-09,-9.81503311e-09,-3.92847438e+01,1.08447434e+01,4.19826137e-08,1.14193643e+01,-8.10261334e+00,-4.03422249e+01,3.40736181e+01,4.84371226e+00,-1.89265721e+01,1.63725033e+01,6.27436729e+00,8.78908909e+02
494,1931.3,1336.41,12.2561,3,1.89264,1.76947540e+04,7.72232318e-09,-6.75636498e-09,-1.71633387e+01,-4.23657882e+01,3.10284994e-08,-2.10404861e+01,-1.63490919e+01,-1.31313240e+02,6.90499884e+01,-3.48459820e+01,2.26604177e+01,1.25513235e+01,2.67699359e+01,9.00743621e+02
451,362.204,1191.45,12.3125,3,1.88815,1.65935686e+04,1.93279495e-08,-3.07561165e-08,4.29625238e+01,-6.52451934e+01,1.50603688e-07,-1.89550511e+00,-1.10539059e+01,-4.43646572e+01,1.72312061e+01,-4.50969216e+01,-1.73594467e+01,-2.75021681e+01,2.63277163e+00,8.93545664e+02
377,1278.03,992.558,12.431,3,1.8951,1.50404626e+04,5.93764311e-09,-3.44692104e-09,-5.02382172e+01,-5.13767470e+01,2.62523564e-08,-2.59805578e+01,3.00909781e+01,6.23692559e+01,6.46693247e+01,1.51900475e+00,1.38794563e+01,3.35376381e+01,2.60520314e+00,7.62445294e+02
1181,124.354,3449.11,12.4857,3,1.89236,1.42764662e+04,2.55380194e-09,2.51636429e-10,-3.61522514e+01,-2.54214486e+01,9.96682602e-09,-1.34565498e+01,-2.14688964e+00,2.55603957e+01,-1.82828301e+01,2.21873907e+00,4.12145071e+00,-6.20973202e+01,4.07053918e+01,7.05394000e+02
1177,1848.55,3888.01,12.4955,3,1.89105,1.41565396e+04,9.42994767e-10,7.07466412e-11,7.34482288e+00,-6.52353892e+01,2.38635314e-09,-6.89407624e+01,-1.17805590e+01,-4.37829265e+01,-5.02551326e+01,-2.08021341e+01,2.99296932e+01,3.40172124e+01,5.60679652e+01,7.99083883e+02
1240,1853.41,3908.89,12.5268,3,1.89386,1.37267813e+04,2.00148623e-08,-2.22798957e-08,-3.30795946e+01,1.72937231e+01,1.08511616e-07,3.36263259e+01,2.23224429e+00,-3.47531402e+00,3.75300117e+01,4.81125624e+00,-2.88808882e+00,2.27455843e+01,-8.96400042e+00,7.07874195e+02
1182,1568.39,3648.4,12.5412,3,1.89179,1.36336944e+04,1.07698080e-08,-9.21281756e-09,-9.67809916e+00,-1.52726669e+01,5.15626110e-08,-8.55818214e+00,-9.41950594e+00,-5.83829457e+01,3.80052045e+01,3.97882536e+00,3.23420506e+01,-4.11536253e+01,3.01024602e+00,6.40602512e+02
1187,1479.45,3650.33,12.5499,3,1.88756,1.34909110e+04,5.45200651e-10,2.69025072e-10,-1.84562208e+01,-1.49864302e+01,2.66891750e-09,-1.79223208e+01,2.34281537e+01,-5.27748351e+01,-1.79320565e+01,-5.96820186e+01,-1.57538869e+01,2.23420959e+00,-1.99518150e+01,6.78213831e+02
1225,965.001,3928.16,12.5621,3,1.8869,1.33565250e+04,3.44651256e-09,-1.52393779e-09,3.46949597e+01,-5.33919664e+01,9.17824548e-09,2.79468715e+01,-2.15774338e+01,-1.92032152e+01,3.66389296e+01,-2.35827692e+01,-1.29101184e+01,-1.98987270e+01,1.66321688e+01,7.55916236e+02
1159,1619.42,3669.84,12.5653,3,1.89534,1.31924952e+04,1.02374106e-08,-1.05404768e-08,-4.71851198e+01,-3.48412702e+01,6.64491182e-08,-3.26179932e+01,-5.56489746e+01,-4.87930272e+01,3.50015264e+01,9.16563827e+00,-2.46786340e+01,-1.17375958e+01,2.00102535e+01,7.17147041e+02
15,654.888,38.9401,12.5951,3,1.89531,1.29040689e+04,1.54099258e-09,-1.79249862e-09,1.98165620e+01,-3.15396320e+01,7.38966669e-09,2.66739532e+01,-3.13038251e+01,-5.83820709e+01,-1.36402955e+01,4.92630713e+01,-2.93793274e+01,2.21018439e+01,-1.12793706e+01,6.35788502e+02
775,1818.21,2170.12,12.6179,3,1.8981,1.26632517e+04,1.21431054e-09,-4.92876886e-09,4.59987452e+01,-1.68326005e+01,1.20124116e-08,-1.90424907e+01,-2.52453686e+01,1.54748654e+01,-2.79111264e+01,2.13615612e+01,8.36790528e+01,-1.49856902e+01,-2.07344880e+01,6.43803883e+02
750,1335.96,2116.64,12.6772,3,1.897,1.16825733e+04,3.88805660e-09,-1.53727695e-11,-1.14534788e+01,7.74989084e+01,1.56645693e-08,-1.57823351e+01,3.46163778e+01,2.51081646e+00,2.22522902e+00,-3.76367560e+01,4.18366478e+00,3.59748070e+01,-6.81774272e+01,6.30163679e+02
1247,1073.75,3471.82,12.6843,3,1.88603,1.18529930e+04,1.23134741e-09,-3.56232047e-09,-1.37144483e+01,2.68303801e+01,1.30534835e-08,-1.92832089e+01,-1.38566030e+01,-4.65767000e+01,-2.71748930e+00,2.83687892e+00,-4.10326460e+01,-2.62719250e+01,3.81737054e+01,6.08385286e+02
456,946.504,1205.96,13.9113,3,1.8878,3.85844025e+03,1.17347453e-08,-3.13696752e-09,-2.07957647e+01,-2.21166534e+01,6.26100461e-08,2.65859049e-02,-1.49930355e+01,1.82013398e+01,1.43213823e+01,-1.04305078e+01,1.48144018e+01,6.05180619e+00,2.42749185e+01,1.73854184e+02
1428,1908.96,3935.37,13.9223,3,1.89119,3.87945641e+03,4.79232713e-10,4.72192982e-10,5.44492129e+00,2.42532452e+01,4.30628228e-08,-3.16395865e+01,4.29259962e+01,-1.78995559e-02,-8.72583971e+00,3.03267173e+01,2.74371794e+01,4.73825642e+01,-1.82033995e+01,1.85023851e+02
532,888.765,1430.96,13.9919,3,1.89372,3.68005135e+03,1.41227813e-09,-4.62447611e-10,1.97986020e+01,1.35428438e+01,9.40127721e-09,-3.37237332e+01,-4.74235904e+01,9.08316025e+00,-6.54195712e+00,-3.74022311e+00,2.11203432e-01,-1.20963131e+01,1.22861841e+01,1.25612093e+02
1413,1175.88,4040.08,10.1581,3,1.9024,1.20316248e+05,3.50892366e-08,-4.13279413e-08,3.24588195e+01,-1.68629747e+02,1.94089377e-07,3.86566045e+00,1.14831275e+02,-1.02245948e+02,9.88478971e+01,4.33178314e+01,-2.25701596e+01,-9.59861092e+01,9.68640048e+01,6.17846677e+03
449,651.095,1211.34,10.218,3,1.8977,1.14202021e+05,3.69637444e-08,-3.04280051e-08,2.03827914e+02,-8.92201693e+01,1.74447580e-07,-5.51535850e+01,-4.63909217e+01,-1.19716748e+02,1.59586174e+01,-1.99203737e+01,-2.89395977e+01,-9.58066149e+01,1.74083965e+01,5.82280096e+03
1396,590.782,3909.3,10.238,3,1.90205,1.12064222e+05,2.67459551e-08,-2.22030964e-08,1.66654990e+02,-1.11558465e+02,1.27557846e-07,-1.14872747e+02,-1.14601939e+02,-7.88597456e+01,4.91972387e+01,-9.12669228e+01,6.66668733e+01,2.06984920e+01,6.90316554e+00,5.58198112e+03
1172,507.207,3681.13,10.2424,3,1.89951,1.11780380e+05,2.72472660e-08,-3.53726403e-08,-4.75283280e+01,-3.02125388e+01,1.43036805e-07,-8.64593593e+01,-5.34600978e+01,3.88025223e+01,1.52775394e+02,-1.64554772e+00,-4.56661248e+01,7.76492204e+00,-1.06297270e+02,5.68400571e+03
28,1828.02,111.041,10.4634,3,1.90191,9.11964583e+04,1.72654986e-08,-1.75467375e-08,1.16810512e+01,1.38130360e+01,8.06822250e-08,1.35926851e+01,-5.83570307e+01,-1.00487628e+01,2.06133193e+01,-2.92563530e+01,-1.33479381e+00,-6.67441538e+01,2.09130211e+00,4.61894794e+03
114,1572.32,339.922,10.553,3,1.89993,8.40198839e+04,2.35905011e-08,-3.19049881e-08,-1.58823097e+02,-1.06292716e+02,1.43695706e-07,-7.02296993e+01,-1.04064099e-01,-2.91272542e+01,1.27502083e+02,-1.71232913e+00,-1.24106051e+00,1.24731553e+01,7.48596793e+00,4.20703595e+03
351,1784.64,952.651,10.56,3,1.90676,8.29131122e+04,3.04920199e-08,-2.83106891e-08,6.44928060e+01,-1.59894348e+02,1.41252843e-07,-5.27614863e+01,-1.18296028e+02,-6.37811521e+01,6.66409625e+01,-3.39503589e+01,-4.35547821e+00,-1.43105389e+01,2.50834728e+01,4.29709860e+03
266,867.96,739.971,10.6821,3,1.89964,7.45462294e+04,2.10532031e-08,-2.13756996e-08,6.85719243e+01,-5.93531332e+01,9.32304534e-08,-3.94012646e+01,-1.46851546e+01,-8.66188680e+01,1.65732993e+00,-6.10823315e+01,2.95184872e+01,3.83767943e+00,-2.92818697e+00,3.85418435e+03
332,587.945,896.449,10.7481,3,1.89962,7.01710458e+04,1.70579465e-08,-2.12833036e-08,1.21215018e+02,-7.19197987e+01,9.46053391e-08,-3.10146018e+00,-2.55375215e+01,-3.06964022e+01,9.67789642e+01,-4.61502796e+01,1.36700621e+01,1.61933156e+01,-1.21674703e+01,3.56350041e+03
17,1380.78,67.4099,10.761,3,1.90325,6.91164452e+04,2.44657812e-08,-2.73604065e-08,2.64308833e+02,-8.09883670e+01,1.29252864e-07,-4.46323713e+00,-4.63819712e+01,-4.37301596e+01,9.14801826e+01,-3.91801833e+01,-6.73748954e+00,-8.09565344e+01,-1.00746105e+01,3.53935951e+03
64,894.073,180.933,10.7919,3,1.89909,6.74507605e+04,2.21940729e-08,-1.64597292e-08,-1.08091408e+02,-9.68012185e+01,1.09284676e-07,-5.50131265e+01,-2.62512427e+01,-1.20558291e+02,5.84347630e+01,-3.14582651e+01,1.39048880e+01,5.61751676e+01,-1.94506065e+01,3.32566242e+03
1278,1056.57,3251.94,10.8433,3,1.90387,6.41852065e+04,1.60931177e-08,-2.16255713e-08,1.92284863e+01,-6.83500605e+01,7.54512135e-08,-9.36327840e+01,-1.25508752e+02,-7.84189337e+01,1.09564748e+02,-2.29188484e+01,-2.93784745e+01,5.12368536e+00,2.12831937e+01,3.38178851e+03
873,991.725,2486.95,10.8454,3,1.89835,6.40587731e+04,2.13225433e-08,-2.05066901e-08,3.31820237e+01,-5.27208637e+01,1.03263431e-07,-1.62242175e+00,-2.05502771e+01,-3.77869303e+00,1.01272144e+02,-4.52080896e+01,3.17216813e+01,-2.01806435e+01,2.00939618e+01,3.25762691e+03
1004,854.902,2859.17,10.8998,3,1.90477,6.08976759e+04,2.52761889e-08,-2.07092828e-08,5.84875674e+01,-1.14374871e+02,1.06318686e-07,-9.61887298e+00,-4.79959409e+01,-5.93124886e+01,5.14592240e+01,-1.41057816e+01,-2.39453320e+01,1.25160258e+01,-3.51312738e+01,3.02005283e+03
1265,1564.31,3463.17,10.9084,3,1.90389,6.04053892e+04,6.17019032e-09,-1.28497487e-08,4.08856331e+01,-4.76232790e+01,5.74708458e-08,-1.94199836e+02,-8.59215702e+00,-3.42365741e+02,4.77583858e+01,6.02129611e+01,1.36303607e+01,2.12995864e+02,3.26561978e+01,3.25014766e+03
200,2005.28,576.548,10.9216,3,1.90373,5.97258952e+04,1.43225184e-08,-1.28627188e-08,-2.07507379e+02,-1.15279957e+02,8.01159979e-08,1.14671289e+01,-6.61031503e+01,-8.36322506e+01,6.38925036e+00,5.40759341e+01,8.25473823e-01,9.56820973e+00,-5.34793584e+01,2.90874079e+03
999,1438.84,2844.39,10.9509,3,1.89822,5.83014580e+04,1.44484336e-08,-1.38474871e-08,1.24490859e+02,-1.98754596e+01,7.25507588e-08,-2.52095357e+00,3.92358258e+01,2.73994255e+00,7.35739894e+01,-2.87070909e+01,4.62569788e+01,-2.79741006e+01,6.51138038e+00,2.95756689e+03
1084,389.174,3069.14,10.9853,3,1.90093,5.65308777e+04,1.19431101e-08,-1.19175084e-08,8.72497949e+00,-4.52988218e+01,5.81567703e-08,-2.84187146e+01,-3.36392778e+01,-2.46908799e+01,1.00897226e+02,4.03222135e+00,-2.18337602e+01,5.48804840e+01,2.61746331e+01,2.78667365e+03
4,1745.23,34.1323,11.0412,3,1.90262,5.35027038e+04,7.83086488e-09,-8.52839099e-09,-7.68438183e-03,-6.56747624e+01,3.67029965e-08,-3.88922371e+01,-4.34811304e+01,-2.33794271e+00,3.92104451e+01,-3.12086778e+01,5.35894694e+01,-1.63845855e+01,4.17362625e+01,2.74974883e+03
695,931.871,1950.32,11.0898,3,1.89709,5.13135697e+04,1.62353068e-08,-1.53654863e-08,1.05303229e+02,-1.06965512e+02,7.34053531e-08,-6.70051832e+01,-3.55844047e+01,-4.88727551e+01,6.82142616e+01,-2.87106992e+01,2.13712915e+01,-4.48566693e+01,1.73528687e+01,2.63323361e+03
512,923.141,1407.71,11.1194,3,1.90114,4.98108263e+04,1.49358433e-08,-1.73898993e-08,-5.85145569e+01,-2.31560371e+01,8.02113256e-08,-4.21491481e+00,4.33168534e+01,5.41847729e-01,8.21875036e+01,-5.10660735e+01,1.79336131e+01,3.30536515e+01,2.49528469e+01,2.48414779e+03
1401,1761.71,3361.41,11.1504,3,1.90431,4.82907106e+04,1.08436939e-08,-1.25452868e-08,2.09439855e+02,4.43865881e+01,5.27147519e-08,2.11440173e+01,8.88902162e+00,-5.43944663e+01,1.19265280e+02,-7.84496342e+01,-5.44313337e+01,-8.93782972e+01,-1.60131559e+01,2.41347437e+03
455,1176.63,1213.05,11.2159,3,1.90456,4.54734129e+04,1.66460813e-08,-2.53770954e-08,1.32102584e+02,-4.82185481e+01,1.09214978e-07,-2.71492653e+00,-2.06847533e+01,-7.50162901e+01,8.13163992e+01,-3.33355438e+01,-1.97526718e+01,-3.42484268e+01,3.61260817e+01,2.31107144e+03
1232,1549.27,3550.08,11.2311,3,1.90067,4.49437733e+04,7.85345968e-09,-8.63432249e-09,4.36352367e+00,-9.37877823e+01,5.14485725e-08,-2.05741004e+01,3.44677759e+01,-8.61624035e+00,4.73654768e+00,-3.44581623e+00,1.35948621e+01,-5.38510076e+01,4.29104994e+01,2.25579219e+03
365,1781.6,977.258,11.2698,3,1.90588,4.32708751e+04,5.20666631e-09,-6.24220444e-09,-9.08663851e+00,-2.65666351e+01,2.47154219e-08,-6.64191747e+00,-3.22042493e+01,6.74975624e+00,1.09284839e+02,-3.36748108e+01,2.87398098e+01,-1.28839981e+01,1.06644097e+01,2.23071901e+03
1202,1096.58,3517.27,11.2761,3,1.89669,4.32509491e+04,1.16237852e-08,-1.09436778e-08,9.82416303e+01,-7.90462233e+01,5.64616924e-08,-2.49558613e+01,4.69551050e+00,-4.80721379e+01,9.07627534e+01,-3.09362664e+00,-1.72257962e+01,1.00102570e+01,4.59749062e+01,2.21316850e+03
432,1934.9,1154.44,11.2882,3,1.90025,4.26363919e+04,2.16675371e-08,-1.66201486e-08,1.37004659e+02,-4.65239278e+01,9.86446048e-08,1.72120766e+01,-5.91623667e+00,-7.69747651e+01,8.75570315e+01,-1.49780581e+01,-1.68914095e+01,-1.74990249e+01,2.88977561e+01,2.19442981e+03
973,828.681,2795.68,11.3525,3,1.90443,4.01218993e+04,1.52976646e-08,-1.37724793e-08,1.06758896e+01,-1.94349612e+01,6.34021497e-08,-1.47831751e+01,3.11243024e+01,-4.68249863e+01,3.58796828e+01,-7.87327541e+00,-6.75516511e+01,1.98796020e+01,-1.20895726e+01,2.04220068e+03
872,389.673,2473.31,11.3616,3,1.90368,3.97850465e+04,9.92822027e-09,-1.49382771e-08,1.45558834e+02,-1.10691295e+02,5.70257936e-08,-4.42597713e+01,3.79976820e+00,-6.35592106e+01,6.62490560e+01,-9.43042954e+00,-4.19577623e-01,-6.69496886e+00,9.54487075e-01,2.05154605e+03
951,133.151,2711.32,11.4385,3,1.89781,3.72343300e+04,1.34042898e-09,-5.05236483e-10,-8.92939144e+00,-8.98204365e+01,5.39851336e-09,-3.62946576e+01,-9.04700454e+01,-7.10652673e+00,-3.18262835e+01,-3.68683023e+01,3.50268151e+01,2.20692996e+01,1.09948677e+01,1.87627443e+03
478,602.047,1280.41,11.4811,3,1.89578,3.58457334e+04,8.36766785e-09,-6.43829751e-09,3.72751715e+01,-6.66851408e+01,3.92226599e-08,-2.94523819e+01,1.96327841e+01,-1.93246189e+01,4.45459037e+01,-2.21872829e+01,4.49078448e+01,2.83129211e+01,1.32950409e+01,1.78361291e+03
1289,122.174,3335.27,11.5413,3,1.89508,3.39051562e+04,1.44296815e-08,-1.57754246e-08,4.56359374e+01,-7.36077186e+01,7.42371225e-08,1.04394560e+01,-2.13360504e+01,3.12447832e+01,6.62661194e+01,2.64132514e+01,2.22319351e+01,-5.48462236e+01,-4.51285866e+01,1.72263172e+03
1064,1380.42,3034,11.5582,3,1.90213,3.32857690e+04,6.07287930e-09,-7.75092354e-09,-1.41585969e+02,-3.35049883e+01,3.27198113e-08,3.69973908e+01,-4.06027780e+01,-8.41010740e+01,8.77268013e+01,-7.40426713e+00,1.61288539e+01,8.47343098e+01,-6.32337250e+01,1.65660442e+03
508,320.205,1374.02,11.5986,3,1.89943,3.20974760e+04,1.10731195e-08,-1.02286642e-08,-3.15963526e+01,-7.22222355e+01,5.26429750e-08,-2.65909336e+01,-1.99790464e+01,-4.13455939e+01,3.33686296e+01,-8.60774977e+00,-3.69988419e+01,-5.45221607e+01,4.31238470e+01,1.69996085e+03
1139,1713.27,3941.3,11.6178,3,1.90591,3.06847663e+04,7.78952840e-09,-2.59969444e-08,1.03244315e+01,-1.61124960e+01,8.89511446e-08,-5.34219903e+00,1.58860121e+01,-1.49058058e+01,-6.77242814e+01,-1.13893199e+01,-6.11916965e+01,-7.33936209e+01,3.10917648e+01,1.60722160e+03
783,1200.34,2191.03,11.6663,3,1.89995,3.01870354e+04,7.30299551e-09,-5.70398450e-09,-7.87424217e+01,-5.77395328e+01,3.92190271e-08,-4.18157208e+01,-3.97882712e+01,3.14462326e+00,4.30582567e+01,-5.12055071e+01,-1.51093035e+01,-1.80009482e+01,4.40145523e+01,1.53313956e+03
