123.274,16.0112,0,-0.0463057,0.00161716,0.00157204,-7.44248e-06,0.000924732
256.528,10.363,0,0.00574569,0.000911712,0.00791453,0.000148847,0.0075981
422.771,8.47795,0,-0.0181655,0.0499572,0.611213,-0.0725797,0.496543
471.212,9.21572,0,0.00139154,-0.000851497,0.0268257,-0.000927575,0.0275961
202.612,7.5813,0,0.0115886,-0.00128887,0.957932,-0.0869135,1.06609
466.59,4.46823,0,-0.0720453,0.0792531,7.66806,1.59142,4.41484
508.564,3.65459,0,-0.074263,-0.279714,3.62411,-0.560937,2.26699
149.193,2.46726,0,-9999,0,9999,0,9999
405.416,3.12833,0,-0.10532,0.148353,68.5577,22.1995,36.2623
206.633,3.37071,0,0.388125,0.241912,42.2937,-7.3706,135.987
484.52,1.43589,0,-9999,0,9999,0,9999
260.701,1.05134,0,-9999,0,9999,0,9999
40.5397,0.886683,0,-9999,0,9999,0,9999
271.323,10.1369,0,-0.0129504,-0.00296641,0.213077,0.0152105,0.267769
176.82,10.5138,0,0.0140199,0.00938408,0.425566,0.0111435,0.298804
226.038,11.6984,0,-0.131424,-0.340088,4.33742,0.195852,3.42597
372.811,18.2007,0,0.0142437,0.00175032,0.0182425,-0.000321094,0.0187029
86.4454,19.945,0,-0.00617313,0.0012912,0.0543093,0.000284856,0.0553716
503.674,17.0473,0,0.0086087,0.662831,22.2583,-3.62111,47.4798
460.696,18.5882,0,0.146841,-0.0706952,5.78755,2.12152,11.7628
282.728,18.7474,0,-0.054055,0.15783,138.844,-49.5722,73.6843
413.006,28.9718,0,0.00718973,-0.00131464,0.00504737,6.05218e-05,0.00509609
142.535,20.8657,128,0,0,9999,0,9999
135.117,26.5504,0,-0.00813739,-0.000214041,0.0286701,0.00109943,0.0304127
192.479,23.3245,0,-0.146966,-0.331167,2.34341,0.0476347,3.32385
327.218,22.1453,0,0.0576423,0.492591,61.8508,-21.8156,157.603
312.682,23.081,128,0,0,9999,0,9999
493.565,29.9811,0,8.96046e-05,-0.00400782,0.0124977,9.46712e-05,0.0122242
406.067,26.0172,128,0,0,9999,0,9999
403.877,25.0125,128,0,0,9999,0,9999
121.142,25.3242,128,0,0,9999,0,9999
372.692,42.4567,0,0.121502,0.249421,712.223,-458.907,337.418
122.717,26.1916,64,0,0,9999,0,9999
445.443,26.7242,64,0,0,9999,0,9999
125.741,27.7717,128,0,0,9999,0,9999
127.273,28.6016,128,0,0,9999,0,9999
200.33,29.511,0,0.0561921,-0.369699,118.664,77.3012,1203.68
129.152,29.5844,128,0,0,9999,0,9999
439.584,30.0821,0,0.363826,0.246558,154.354,-130.968,126.313
277.239,29.9489,0,0.233637,0.176527,299.822,-141.432,155.542
130.821,30.479,128,0,0,9999,0,9999
135.841,33.0988,128,0,0,9999,0,9999
144.92,30.8534,0,-0.213724,0.211595,6061.03,-3024.53,1553.62
355.142,31.3589,128,0,0,9999,0,9999
352.091,33.2246,64,0,0,9999,0,9999
301.725,31.458,128,0,0,9999,0,9999
133.278,31.7455,0,-0.608851,-0.564638,3.64639,-3.37385,4.11248
353.157,32.0004,128,0,0,9999,0,9999
180.9,32.407,0,0.00189441,-0.107233,68.5716,-58.4161,98.1721
217.978,36.9895,0,-0.018697,0.00408101,0.0691462,-0.00136254,0.0729341
271.482,32.95,128,0,0,9999,0,9999
4.97559,33.9617,0,-0.61682,0.150489,313.52,316.126,448.773
272.311,34.259,128,0,0,9999,0,9999
480.209,34.2941,0,0.529948,0.222899,22.2593,-12.346,99.8537
311.588,34.1982,0,0.0834368,0.330822,16712.5,-25741.3,39729.9
516.667,35.3327,0,0.0512376,-0.0900941,6.56612,0.77526,8.17976
322.061,44.4917,0,-0.0123227,-0.287081,0.195782,-0.00280463,0.206289
470.543,37.0548,0,-0.18735,-0.0709733,69.9769,-59.7047,65.5605
23.3335,37.7344,0,0.328148,0.272399,24.1889,-15.8659,28.5972
493.987,38.6694,0,-0.188206,0.0137605,24.166,13.7521,154.976
151.991,39.8963,0,-0.571379,-0.0031126,207.866,76.998,50.5097
282.298,45.1094,0,0.0195496,-0.000671213,0.106408,-6.07795e-05,0.111448
298.472,42.3811,0,0.358761,0.117392,38.4797,-21.9576,44.446
241.4,48.8519,0,0.0222183,-0.472398,2.61894,0.287196,0.516518
29.2645,42.3182,0,-0.201276,0.628426,436.568,550.374,766.425
310.4,42.9929,0,-0.113199,0.516542,23.5851,27.6573,79.8892
51.8532,45.5366,0,0.0624022,0.0288542,1.78133,-0.221639,1.77693
507.165,44.0745,0,-0.021903,-0.0257149,114.111,-57.7862,93.3002
199.558,46.0607,0,0.354529,-0.48964,2766.83,520.289,112.164
442.09,51.6486,0,0.0249518,0.0102395,0.176606,-0.00809388,0.196551
332.708,92.9869,0,0.912746,-0.174318,0.000304848,0.000129215,0.000933594
362.634,53.6706,0,-0.00932979,-0.0108698,0.178611,0.0194929,0.176999
175.819,56.3728,0,0.0146767,-0.00627573,0.109329,0.00113301,0.121414
164.544,51.9917,0,0.145298,-0.24361,12.6977,-6.90175,34.3773
505.456,66.8593,0,0.016674,-0.00142665,0.00173344,3.06397e-05,0.000897463
70.2062,53.8234,0,-0.153676,-0.444546,18.1767,1.02905,246.11
272.203,57.9658,0,-0.00740328,-0.0114268,0.395852,0.032546,0.33284
102.951,55.2488,0,-0.164684,0.0642463,110.648,37.776,132.142
492.834,63.7143,0,-0.0150431,0.0106147,0.145542,-0.00687629,0.126924
543.424,57.2694,0,0.152519,0.128097,142.834,-14.2243,177.501
112.088,69.2728,0,0.410003,0.00720963,0.031492,0.00570404,0.733429
399.209,58.2017,0,-0.114899,0.107363,9.97349,8.19256,97.9671
343.351,58.6464,0,0.169497,0.0721256,5.55183,1.10949,5.16732
551.645,59.3285,0,-9999,0,9999,0,9999
202.845,59.7596,0,0.555328,0.317915,67.363,-15.5119,22.6028
469.12,62.184,0,-0.179737,0.0385982,8.42385,1.84706,10.4699
41.779,61.4426,0,0.408015,0.214675,36.0867,-11.944,101.843
75.8327,62.7677,0,0.103107,0.16205,17060.8,11964.3,8473.47
369.8,64.1887,0,-0.159647,0.242953,552796,-346142,216797
180.007,67.1212,0,-0.381527,0.0603338,3.3813,-1.2087,4.6981
1.32012,72.4656,0,-9999,0,9999,0,9999
176.796,66.9033,0,0.219723,-0.149181,13.9829,-3.3524,13.0622
161.929,74.9847,128,0,0,9999,0,9999
255.361,68.9008,0,-0.217902,0.387791,64.8406,13.7133,18.3766
414.007,75.0705,0,-0.000872364,0.00649531,0.0477774,-0.00252514,0.0471758
304.047,73.2621,0,0.00583938,-0.00739624,0.384378,0.030274,0.422946
428.836,73.1236,0,0.0343567,-0.0839959,11.6017,-2.05365,30.3861
161.046,76.6824,128,0,0,9999,0,9999
35.4961,74.0645,0,0.0942619,0.081075,44.8267,8.70504,129.598
97.4619,75.421,0,0.0149962,-0.0277319,263.397,260.237,304.123
107.027,79.2183,0,0.0904641,-0.152514,31.7453,-13.3743,15.0949
109.316,76.3652,0,-0.120156,0.0951979,4.14087,5.02515,15.5382
67.8467,85.4512,0,0.0392293,0.287681,0.0746643,0.00172883,0.0743646
358.895,78.5398,0,-0.33355,-0.145217,15.546,-7.39653,28.6563
74.0345,83.9427,0,-0.294948,-0.286019,0.622636,0.0781429,1.25177
137.999,78.9086,0,-0.109777,-0.0462077,207.394,-23.1825,36.4423
409.072,83.8682,0,0.0264092,0.0499841,0.414307,0.0104857,0.520087
367.289,79.6662,0,-0.52768,0.0455604,41.9126,14.0491,46.8987
163.898,80.1571,128,0,0,9999,0,9999
11.1974,81.7412,128,0,0,9999,0,9999
128.391,86.387,0,0.161703,0.108452,0.70594,0.0555896,0.657565
466.279,84.2262,0,0.323432,0.221811,23.8304,2.69511,26.6459
340.813,86.8809,0,0.180466,-7.41913e-05,8.27048,2.41178,7.0724
424.526,91.7789,0,-0.00667153,0.000947511,0.0141938,1.43428e-05,0.0139993
33.5518,85.3697,128,0,0,9999,0,9999
205.435,87.1843,0,-0.156088,0.0762995,31.3206,2.74761,125.394
368.977,87.8032,0,-0.297141,0.116444,19.2898,-5.91274,23.5288
103.652,87.8602,128,0,0,9999,0,9999
270.915,90.0631,0,-0.138425,0.0890192,6.00398,-3.25513,25.0692
522.32,90.3053,0,-0.0340054,-0.131722,14.2343,-6.79927,51.4872
246.503,93.8166,0,0.110232,0.123532,0.910456,-0.00625747,0.965302
205.805,91.2084,0,-0.587168,-0.160258,6.13174,-2.80388,9.13443
427.764,99.2709,0,0.120017,-0.0836647,0.115167,-0.00194447,0.114856
398.609,92.0743,0,-0.235945,0.0290153,4891.76,-14877.8,45650.4
173.125,93.359,128,0,0,9999,0,9999
344.677,93.7902,0,0.0681045,-0.0953646,10.2257,-1.3889,9.75462
58.8597,94.9444,0,0.13687,0.345488,8012.23,9805.3,12270.4
149.222,95.84,0,0.171743,-0.129122,1946.97,411.653,122.701
452.177,96.2634,0,-0.0273423,0.253717,18.6254,3.03069,19.3132
200.858,96.3406,0,0.0252127,0.509588,13.8278,3.2159,10.7075
133.767,96.7812,0,-0.0566286,-0.119884,219.078,152.873,833.901
317.92,97.4616,0,0.328144,0.179905,392.928,107.224,338.185
168.408,102,0,0.0101305,0.0185191,0.349087,-0.0375966,0.398383
527.934,97.9304,0,-0.32705,-0.0541697,1.87138,-0.0925787,2.03512
110.711,111.472,0,-0.48851,0.14854,0.589552,0.116999,0.484149
207.19,100.597,0,0.560591,0.0800679,21.7167,4.3716,34.4582
311.826,100.236,0,-0.570334,-0.206665,38.5062,25.9324,41.4616
136.824,99.3098,0,-0.0852345,-0.0722024,462.549,512.16,705.154
484.615,103.039,0,-0.00995739,0.0139633,0.289438,0.0167629,0.294864
527.696,99.9578,0,-0.332114,-0.0526822,1.8363,-0.188377,2.47517
330.062,111.116,0,0.0724787,-0.0016307,0.00169007,2.93574e-05,0.00483438
142.798,100.832,0,0.0418817,0.396919,132.181,136.54,155.012
65.03,101.379,0,0.210216,-0.0206875,884.492,2448.36,7018.8
32.8641,101.29,0,-0.352794,-0.363518,32.9183,2.8301,75.6473
109.911,106.294,0,-0.305041,-0.250065,3.52202,0.0628627,4.71369
187.441,105.27,0,-0.244105,-0.0433972,7.9554,-1.56039,9.65668
471.118,103.133,0,-0.181828,0.0652388,9.55097,3.61612,40.9473
453.492,114.171,0,-0.00118826,-0.000980245,0.00325773,4.3446e-06,0.00335166
5.37783,103.457,0,0.629071,0.328671,6.21736,39.1705,562.285
42.7002,107.315,128,0,0,9999,0,9999
40.5132,107.827,128,0,0,9999,0,9999
144.815,111.276,0,0.0252639,-0.140178,9.09649,-8.77273,26.5984
420.971,111.395,0,0.263894,-0.545785,17.7701,12.0169,24.0121
45.3684,112.05,128,0,0,9999,0,9999
201.511,113.987,0,0.145802,-0.380613,351.93,51.9299,202.177
91.2057,122.004,0,-0.279299,-0.100204,1.17286,0.160497,1.56707
4.89642,365.396,64,0,0,9999,0,9999
459.543,133.916,0,-0.0900612,-0.0961141,0.086181,-0.00439137,0.0853336
313.203,121.37,0,-0.0098029,-0.0344334,0.438273,-0.0702035,0.594457
92.2366,118.818,0,0.17092,-0.440646,78.5418,19.0048,75.9338
4.82536,120.915,0,-0.594546,0.0976491,2.47459,0.328323,7.28318
496.924,121.916,0,0.0382142,0.188575,30.9643,-11.5365,29.0054
447.841,122.584,128,0,0,9999,0,9999
136.429,125.036,0,-0.174055,0.196388,45.2726,6.59572,13.2844
388.525,125.032,128,0,0,9999,0,9999
44.9901,125.208,64,0,0,9999,0,9999
409.034,125.527,0,-0.00312576,-0.255156,973.345,-1918.39,4858.26
430.048,126.391,0,0.600253,-0.416771,39.8857,12.0658,47.3486
390.806,126.451,0,0.35656,0.113036,3.84618,-1.4963,4.91718
43.3955,128.771,0,0.190277,-0.00849117,3.02901,0.437384,2.0991
524.921,126.73,0,0.258926,0.0205936,8246.28,7812.1,7429.46
1.25467,130.971,0,-9999,0,9999,0,9999
192.687,127.698,0,-0.198048,-0.359404,700.403,1079.01,1778.15
369.619,133.678,0,0.00896898,-0.302791,0.305296,0.0768276,0.455967
407.6,129.728,0,0.0826686,-0.235135,230.838,348.437,2061.59
328.479,131.651,0,0.376521,0.107754,10570.3,9141.76,7930.21
64.506,131.526,0,0.132689,-0.0856004,23070.1,-73597,237323
480.759,131.767,0,0.176173,-0.107161,5.81165,-0.0720135,7.23041
496.171,132.304,0,-0.00288473,0.213322,3806.71,-10348.9,28258.1
4.66447,132.405,0,-0.12186,-0.143925,135.484,71.1517,107.998
248.359,132.446,0,-0.257464,0.176439,118.922,45.4636,75.369
338.404,132.735,128,0,0,9999,0,9999
222.955,135.618,0,0.0385679,0.296413,15.7201,8.35623,14.8747
141.515,162.143,0,-0.544002,0.465312,7.10858,-7.39249,18.3554
526.349,138.23,0,-0.197297,-0.419641,170.526,-58.3533,130.414
544.774,138.603,0,0.115007,-0.0111669,209.554,363.671,1351.48
252.283,138.508,64,0,0,9999,0,9999
12.9269,140.231,0,-0.184947,0.416321,751.651,-127.439,45.1254
440.367,149.112,0,0.00418112,-0.000322501,0.00578094,-4.8133e-05,0.00580155
68.192,141.074,0,-0.158141,0.113038,127.266,39.1666,41.3461
409.614,143.196,0,0.269938,0.133976,1.34729,0.134421,1.2539
168.815,141.547,0,-0.461706,0.147159,152.589,42.8964,25.6764
345.943,143.488,0,-0.0163069,0.153254,50.4215,-41.34,55.7483
392.567,144.121,0,0.280614,-0.442531,63.072,-94.7493,302.33
544.285,144.922,128,0,0,9999,0,9999
539.433,162.899,0,-0.122706,0.865955,4.00367,0.594661,0.120258
274.925,146.71,128,0,0,9999,0,9999
152.361,151.737,0,0.0211787,0.186897,8.10794,7.83799,17.256
260.013,149.208,0,0.00236367,-0.130664,43.308,-65.9821,223.394
541.426,155.668,0,-0.0160797,0.00588075,0.0233965,-0.000123088,0.022404
416.607,149.85,64,0,0,9999,0,9999
418.846,150.285,128,0,0,9999,0,9999
255.582,162.23,0,-0.00438336,4.34384e-05,0.00254964,1.6862e-05,0.0025356
103.111,151.663,0,-0.440064,0.412689,10.6029,5.41805,21.1474
284.375,152.194,0,0.235327,0.0631534,15.2455,3.04829,7.91928
350.414,152.284,64,0,0,9999,0,9999
499.446,157.016,0,0.088712,0.0617034,0.387715,0.0368224,0.348034
413.951,155.371,0,0.041507,0.0613977,1.61994,0.438455,3.51772
360.52,153.811,128,0,0,9999,0,9999
153.358,154.703,0,-0.393392,0.31013,9.55081,3.44063,22.4288
417.415,156.474,128,0,0,9999,0,9999
87.9906,158.59,0,-0.118241,0.428736,5.55328,4.64998,14.3665
522.455,157.747,0,0.0861879,-0.224204,65.9084,-57.5058,85.3865
408.299,167.833,0,-0.00540219,-0.00272052,0.00413931,-3.28608e-06,0.00417132
398.35,164.367,0,-0.324979,0.357882,11.4007,8.02852,6.98382
25.5814,214.936,0,-0.116804,-0.000314775,0.00110318,-1.59329e-06,0.000150246
205.41,159.738,0,0.245235,0.154594,60.0131,-38.063,61.766
483.786,164.407,0,0.0217048,0.00787624,0.0993113,0.000457511,0.0960775
527.34,173.745,64,0,0,9999,0,9999
55.3163,160.885,0,0.354582,0.43865,236.475,378.772,759.768
435.54,165.503,0,-0.0102786,-0.00505788,0.204604,0.00865642,0.207747
105.471,163.134,0,0.264566,0.00254256,2.60809,-0.842481,2.44267
525.982,165.984,0,0.00915397,-0.00890129,0.262273,-0.0327883,0.233776
39.5982,172.548,0,-0.000134368,-0.00157806,0.0055016,-2.86814e-05,0.00567332
49.9681,174.001,0,0.0247276,0.0752554,0.234532,0.00416628,0.230379
531.746,169.819,2048,0,0,0.377744,-0.307402,0.489498
89.7461,164.33,0,-0.105838,-0.127553,23.4452,-10.9975,15.6222
233.591,166.342,0,0.0164626,-0.0762202,48.767,-2.32283,14.2846
276.831,166.582,0,-0.294586,0.0537066,16.1174,-7.83101,30.5322
251.963,167.3,0,-0.113393,-0.121841,55.5474,32.3902,67.0786
451.013,178.633,0,0.0340252,0.0912028,4.11179,1.76094,6.57338
230.828,177.593,0,0.129748,0.0215187,0.510961,0.042293,0.556349
318.584,173.709,0,0.0902976,0.171049,12.5482,-5.81964,33.7542
299.511,184.08,0,0.0506082,0.215426,44.0146,-5.44484,12.7378
540.448,175.285,0,-0.0534079,0.0677908,50.8286,17.2421,85.2045
188.357,175.43,0,0.297031,0.332953,490.919,-137.467,117.63
482.895,175.84,0,0.101558,-0.263838,40.6841,-15.1148,31.9759
124.254,175.946,0,0.306594,0.479175,41.8538,83.9054,334.797
430.739,185.773,0,-0.00358667,0.000760376,0.00244978,5.9651e-06,0.00252076
456.635,176.296,0,-0.00411253,0.278897,193.333,-328.844,2083.81
520.549,182.541,0,0.100573,0.448756,1.54893,-0.0440466,0.256834
337.106,178.616,0,-0.147153,-0.0290089,17.0773,-4.13768,7.54336
80.7079,179.68,0,0.0719744,0.455182,53.3204,-6.38778,218.377
150.429,179.433,0,0.04981,0.465952,3.93049,1.61465,5.94768
269.867,185.484,0,0.00516141,0.00323703,0.0543484,0.00036257,0.0556571
143.031,180.911,128,0,0,9999,0,9999
477.881,182.511,0,-0.310908,0.180314,134.072,1.78171,27.4179
419.664,187.51,0,0.30515,-0.389533,0.750189,0.0356313,0.606092
133.287,192.959,128,0,0,9999,0,9999
290.606,184.233,0,0.145944,-0.158356,14.5915,2.52603,7.44336
145.35,188.431,0,-0.370252,-0.0715634,1.98462,0.157493,2.38381
129.852,184.304,0,0.18345,0.302613,87.2114,-10.6289,21.2633
195.678,184.443,128,0,0,9999,0,9999
85.7849,184.721,0,-0.163175,0.185932,14.8225,-7.9357,19.0955
501.863,185.307,0,-0.124385,-0.320082,16776.9,2054.34,337.477
124.089,187.227,0,-0.194364,-0.440293,12.0043,2.64546,4.91466
468.302,195.386,0,0.209579,0.200627,0.305037,0.031336,0.270545
130.752,188.422,0,0.0213276,0.0801011,24.243,-3.26335,5.91978
94.4582,188.536,0,-0.591063,-0.259309,149.522,-201,301.363
123.041,189.262,0,-0.185734,-0.45018,5.59258,0.207054,2.82626
241.736,193.01,0,0.0134253,0.0512184,4.1401,0.875786,2.03338
114.676,190.2,0,0.465511,-0.107117,11.5103,5.83221,179.483
118.892,190.349,0,-0.153853,-0.00701657,57.4571,44.6832,101.91
511.871,190.941,0,0.297267,-0.205964,94.497,30.4415,60.8532
135.446,191.624,64,0,0,9999,0,9999
234.349,199.792,0,0.00324354,0.000799672,0.0134085,-6.69997e-05,0.0135919
25.0281,193.131,0,-0.368095,0.0632007,50.5927,-17.6533,38.8018
138.553,192.614,0,0.389006,-0.0926817,107.147,51.648,72.6472
197.811,203.513,0,-0.0159196,-0.00143061,0.0020619,-6.75981e-06,0.00191088
516.502,192.792,0,-0.376144,-0.277528,88.9838,5.94233,29.1737
71.1774,192.773,0,-0.290076,0.328618,178.647,106.935,79.3462
265.15,194.463,0,0.0155852,0.153438,4.92839,-0.531563,3.97913
308.44,193.27,128,0,0,9999,0,9999
169.422,193.799,0,-0.352006,-0.0494452,37.6781,-1.41304,63.9135
315.476,194.238,0,0.072532,-0.00857406,5598.55,-6064.05,6769.88
130.682,194.531,128,0,0,9999,0,9999
129.693,195.035,128,0,0,9999,0,9999
99.4248,201.007,0,-0.35724,-0.140793,1.69754,-0.27872,2.29556
545.962,198.877,0,0.121184,0.42405,126.29,63.8034,81.8894
181.809,199.596,0,0.329688,0.337533,18467.1,30912.9,51954.7
55.8163,199.727,0,-0.00301681,0.317128,79.3661,38.7736,309.025
10.2951,206.393,0,-0.00848441,-0.0124361,0.31988,-0.0147708,0.373073
487.142,203.636,0,0.263623,0.0271346,22.0301,-4.5467,15.5644
403.204,203.924,0,-0.241283,-0.218776,85.303,-18.2141,31.6118
474.42,218.729,0,-0.148597,-0.180676,0.269965,-0.0018734,0.383668
75.7887,209.037,0,0.10335,0.0612059,3.89263,1.01323,2.58296
187.408,210.918,0,-0.216444,-0.035093,2.64878,-0.0711974,2.90669
223.251,225.757,0,-0.498633,-0.751567,2.27413,0.199011,0.870537
227.877,208.806,64,0,0,9999,0,9999
149.501,209.498,64,0,0,9999,0,9999
79.2958,218.155,0,0.00119895,-0.00109645,0.0107786,-0.000206307,0.011268
219.731,324.807,0,-0.13581,-0.000879877,0.000995031,4.12741e-06,0.000108915
444.272,211.663,0,0.446338,-0.13427,32.981,-3.2993,6.51561
552.134,212.35,0,-9999,0,9999,0,9999
106.089,212.411,128,0,0,9999,0,9999
91.1142,212.936,0,0.0740061,0.241711,65.3118,-52.5772,348.589
115.747,213.487,0,0.257533,-0.174196,5.45933,0.380402,10.5521
306.504,224.335,0,-0.00491833,-0.0406421,0.140461,-0.00181114,0.172008
1.45484,219.344,0,-9999,0,9999,0,9999
202.55,216.749,0,0.19093,-0.0159707,2.6685,-0.375992,2.42165
367.365,215.529,0,0.360123,0.117094,4587.79,1843.06,764.322
96.7507,218.453,0,-0.0675746,0.0022094,240.479,68.3256,192.955
153.204,224.663,0,-0.0342198,-0.169698,0.324957,0.0106047,0.429669
281.497,218.772,0,-0.0961914,0.315382,79.8017,113.876,221.343
180.705,218.937,0,0.439864,-0.0788134,46.1753,4.36168,90.1759
349.869,219.513,0,0.146877,-0.246262,166.79,30.3114,61.1784
